hhno	hhsize	hhvehs	hhwkrs	hhftw	hhptw	hhret	hhoad	hhuni	hhhsc	hh515	hhcu5	hhincome	hownrent	hrestype	hhparcel	hhtaz	hhexpfac	samptype
302432	3	2	2	2	0	0	0	0	1	0	0	62500	9	2	52465	14016	247.5169	1
302569	5	2	2	1	1	0	0	0	0	1	2	62500	9	2	42672	10823	425.1655	1
302591	2	3	2	2	0	0	0	0	0	0	0	225000	9	1	56350	14814	137.636	1
302622	1	1	0	0	0	0	1	0	0	0	0	5000	9	1	91216	22815	286.3094	1
302668	2	2	0	0	0	1	1	0	0	0	0	87500	9	2	61439	16009	113.1593	1
302764	1	1	0	0	0	1	0	0	0	0	0	62500	9	2	58438	15414	101.1893	1
302794	1	1	0	0	0	1	0	0	0	0	0	30000	9	3	15240	2825	261.5295	1
302984	1	1	0	0	0	0	1	0	0	0	0	62500	9	3	59071	15614	87.6144	1
302993	3	3	3	2	0	0	0	1	0	0	0	175000	9	1	47219	11814	34.5275	1
303023	2	2	1	1	0	0	1	0	0	0	0	125000	9	1	48215	12006	156.054	1
303024	4	1	1	1	0	0	1	0	0	2	0	125000	9	3	87635	22417	170.6528	1
303032	2	2	0	0	0	2	0	0	0	0	0	175000	9	1	29537	6601	135.6208	1
303099	1	1	0	0	0	0	1	0	0	0	0	17500	9	2	44495	11210	105.6731	1
303138	2	2	1	1	0	1	0	0	0	0	0	30000	9	1	28859	6223	12.3898	1
303202	1	0	1	1	0	0	0	0	0	0	0	30000	9	1	3296	601	289.04400000000004	1
303234	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	42672	10823	36.978	1
303239	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	33564	7408	69.7507	1
303249	4	3	2	2	0	0	0	1	1	0	0	125000	9	1	61872	16021	471.4173	1
303267	2	2	1	1	0	0	1	0	0	0	0	87500	9	2	68395	18622	57.0095	1
303293	2	2	2	1	1	0	0	0	0	0	0	87500	9	1	39766	10402	38.8055	1
303513	2	0	0	0	0	2	0	0	0	0	0	37500	9	1	22647	4415	119.1141	1
303529	2	2	2	2	0	0	0	0	0	0	0	87500	9	3	69243	18817	597.8527	1
303568	1	1	0	0	0	0	1	0	0	0	0	37500	9	1	63970	16223	99.9677	1
303660	1	1	1	0	1	0	0	0	0	0	0	-1	9	3	75935	20273	295.4644	1
303701	4	5	2	2	0	0	2	0	0	0	0	275000	9	1	36362	8203	92.9714	1
303816	2	2	0	0	0	2	0	0	0	0	0	-1	9	1	95121	24405	63.4937	1
303841	1	0	0	0	0	0	1	0	0	0	0	5000	9	3	1356	130	153.2238	1
303888	2	2	1	1	0	0	1	0	0	0	0	87500	9	2	12724	2426	343.3491	1
303895	1	0	1	0	0	0	0	1	0	0	0	17500	9	1	26474	5016	309.3426	1
303971	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	31545	7036	55.6559	1
304178	1	1	1	1	0	0	0	0	0	0	0	17500	9	2	23243	4439	135.3487	1
304186	2	1	0	0	0	2	0	0	0	0	0	-1	9	1	55781	14632	81.903	1
304313	2	2	1	1	0	0	1	0	0	0	0	30000	9	2	40595	10430	337.4689	1
304315	2	2	1	1	0	0	1	0	0	0	0	175000	9	2	5417	831	250.2992	1
304487	2	2	1	1	0	0	1	0	0	0	0	87500	9	1	54319	14426	56.5606	1
304587	3	3	1	1	0	0	1	1	0	0	0	125000	9	1	76612	20412	291.1177	1
304604	3	3	2	1	1	0	1	0	0	0	0	-1	9	2	52491	14016	272.6071	1
304759	2	2	2	1	1	0	0	0	0	0	0	62500	9	1	23276	4440	95.314	1
304935	1	1	0	0	0	1	0	0	0	0	0	30000	9	1	48131	12002	289.968	1
304936	2	1	1	0	1	1	0	0	0	0	0	62500	9	2	25877	4832	122.0252	1
304958	5	0	0	0	0	0	1	0	0	2	2	5000	9	2	6935	1202	200.60299999999998	1
305062	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	49075	12035	30.0773	1
305378	2	1	0	0	0	2	0	0	0	0	0	62500	9	3	25401	4816	87.5403	1
305389	2	2	1	1	0	1	0	0	0	0	0	37500	9	3	57294	15223	292.2357	1
305456	4	2	2	2	0	0	0	1	0	1	0	-1	9	1	38387	10016	185.0942	1
305457	1	1	0	0	0	1	0	0	0	0	0	125000	9	3	30831	7015	69.9084	1
305469	3	3	3	2	1	0	0	0	0	0	0	225000	9	1	26766	5025	245.3275	1
305517	4	3	1	1	0	0	1	0	1	1	0	62500	9	1	47496	11828	63.2271	1
305519	2	2	0	0	0	2	0	0	0	0	0	17500	9	1	90708	22804	58.3375	1
305554	1	1	0	0	0	1	0	0	0	0	0	62500	9	1	48902	12029	117.7904	1
305649	2	2	1	1	0	1	0	0	0	0	0	125000	9	1	86283	22240	69.3504	1
305670	1	2	1	1	0	0	0	0	0	0	0	62500	9	2	14934	2813	59.6316	1
305679	2	2	2	2	0	0	0	0	0	0	0	175000	9	2	41707	10619	95.3483	1
305781	2	3	1	1	0	0	1	0	0	0	0	125000	9	1	30233	6806	23.3264	1
305811	2	1	0	0	0	2	0	0	0	0	0	62500	9	1	87422	22413	45.0385	1
305872	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	62248	16034	37.0894	1
305874	4	3	2	2	0	0	0	0	0	2	0	125000	9	2	24478	4609	158.2411	1
306025	2	2	0	0	0	2	0	0	0	0	0	30000	9	1	90948	22808	110.824	1
306238	2	3	1	1	0	0	1	0	0	0	0	62500	9	1	89194	22606	448.7217	1
306345	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	73516	20201	18.0102	1
306395	2	1	0	0	0	2	0	0	0	0	0	30000	9	1	89333	22609	187.1924	1
306397	1	2	0	0	0	1	0	0	0	0	0	30000	9	1	71491	20032	209.8041	1
306532	2	2	2	2	0	0	0	0	0	0	0	125000	9	2	16026	3027	235.1123	1
306563	1	1	1	0	1	0	0	0	0	0	0	17500	9	2	52240	14009	187.5219	1
306611	1	1	1	1	0	0	0	0	0	0	0	37500	9	1	96388	24803	44.3416	1
306839	3	5	2	1	0	0	1	1	0	0	0	87500	9	1	48703	12023	82.8963	1
306889	1	0	0	0	0	1	0	0	0	0	0	17500	9	3	93379	24030	452.7907	1
306902	1	1	1	1	0	0	0	0	0	0	0	-1	9	2	87417	22413	38.9131	1
306909	2	1	0	0	0	2	0	0	0	0	0	37500	9	1	77796	20607	15.8314	1
306952	1	2	1	1	0	0	0	0	0	0	0	87500	9	1	62222	16033	81.7086	1
307005	4	2	3	2	1	0	1	0	0	0	0	87500	9	1	14026	2633	849.5274	1
307050	1	1	0	0	0	0	1	0	0	0	0	17500	9	2	18534	4009	86.523	1
307120	2	4	1	1	0	0	1	0	0	0	0	62500	9	1	34635	7440	34.9286	1
307385	2	0	2	2	0	0	0	0	0	0	0	125000	9	2	6528	1016	52.8501	1
307526	1	1	1	1	0	0	0	0	0	0	0	-1	9	2	35334	7819	100.5858	1
307738	1	1	0	0	0	1	0	0	0	0	0	37500	9	2	16928	3220	41.891000000000005	1
307748	2	1	0	0	0	2	0	0	0	0	0	-1	9	1	88538	22439	25.1747	1
307765	1	1	0	0	0	1	0	0	0	0	0	37500	9	2	16750	3215	41.891000000000005	1
307833	3	0	1	1	0	0	1	0	0	1	0	37500	9	2	9514	1439	1532.9713	1
307839	2	3	0	0	0	2	0	0	0	0	0	62500	9	1	50011	12225	22.1176	1
307882	4	4	3	1	2	0	0	1	0	0	0	37500	9	1	95140	24406	65.5417	1
307972	5	7	3	2	0	0	0	1	1	0	1	87500	9	1	53836	14407	233.7629	1
308059	1	1	1	0	1	0	0	0	0	0	0	17500	9	1	61851	16021	273.5821	1
308218	3	2	1	1	0	0	1	0	0	1	0	-1	9	1	54878	14603	70.8635	1
308263	2	2	2	1	1	0	0	0	0	0	0	125000	9	1	49921	12221	31.7468	1
308277	2	2	1	1	0	1	0	0	0	0	0	30000	9	1	42776	11002	70.3975	1
308302	3	2	2	2	0	0	0	0	1	0	0	275000	9	1	27654	5054	331.8396	1
308392	4	2	2	2	0	0	0	0	0	1	1	87500	9	1	31972	7052	207.0898	1
308510	3	4	2	2	0	0	1	0	0	0	0	87500	9	1	66704	18230	597.5756	1
308575	5	2	2	1	1	0	0	0	1	2	0	125000	9	1	41392	10606	78.9128	1
308585	3	5	3	2	1	0	0	0	0	0	0	125000	9	2	49901	12221	71.1082	1
308664	3	2	2	2	0	0	0	0	0	1	0	62500	9	1	42701	11001	69.6174	1
308751	2	2	2	1	1	0	0	0	0	0	0	30000	9	1	57166	15218	181.6433	1
308837	3	2	2	2	0	0	0	0	0	1	0	62500	9	2	14161	2638	1241.5821	1
308866	2	2	1	0	1	0	1	0	0	0	0	62500	9	1	35971	8017	32.2726	1
308956	1	1	1	1	0	0	0	0	0	0	0	87500	9	2	15886	3022	36.9988	1
308997	2	2	0	0	0	2	0	0	0	0	0	-1	9	1	46699	11642	21.4134	1
309045	1	1	1	0	1	0	0	0	0	0	0	17500	9	2	35322	7819	153.0886	1
309074	2	3	0	0	0	2	0	0	0	0	0	62500	9	1	46650	11640	22.1176	1
309093	2	2	1	0	1	1	0	0	0	0	0	175000	9	1	46644	11639	280.3803	1
309140	1	1	0	0	0	0	1	0	0	0	0	-1	9	1	46687	11641	187.4213	1
309184	2	3	1	1	0	1	0	0	0	0	0	87500	9	1	42471	10815	187.84799999999998	1
309196	2	2	2	1	1	0	0	0	0	0	0	125000	9	1	88491	22438	326.4474	1
309326	4	2	2	1	0	0	0	1	0	2	0	87500	9	1	21793	4247	295.2348	1
309418	1	1	1	1	0	0	0	0	0	0	0	87500	9	2	12729	2426	103.3537	1
309573	2	2	1	0	1	1	0	0	0	0	0	37500	9	1	73998	20215	83.0881	1
309656	2	2	0	0	0	1	1	0	0	0	0	225000	9	1	86652	22253	172.34900000000002	1
309683	2	1	0	0	0	2	0	0	0	0	0	62500	9	1	77856	20608	37.3255	1
309725	5	3	2	2	0	0	0	2	0	1	0	62500	9	1	94862	24231	79.194	1
309767	2	2	2	2	0	0	0	0	0	0	0	-1	9	1	87786	22422	30.0751	1
309886	2	1	1	1	0	1	0	0	0	0	0	62500	9	1	49582	12213	464.5449	1
309927	2	4	2	2	0	0	0	0	0	0	0	62500	9	1	42771	11002	36.1489	1
309973	2	3	2	2	0	0	0	0	0	0	0	87500	9	1	60835	15824	39.8194	1
310035	4	5	0	0	0	2	1	0	0	1	0	37500	9	1	77274	20429	73.7029	1
310044	2	2	0	0	0	2	0	0	0	0	0	37500	9	2	27906	6004	107.1471	1
310073	1	0	0	0	0	1	0	0	0	0	0	17500	9	3	21089	4226	485.1499	1
310247	3	2	2	2	0	0	0	0	0	0	1	125000	9	1	86230	22237	623.4273	1
310308	2	4	2	2	0	0	0	0	0	0	0	-1	9	1	54119	14419	49.2875	1
310421	2	2	0	0	0	0	2	0	0	0	0	37500	9	1	21461	4238	44.5396	1
310635	7	2	2	1	1	0	0	0	0	4	1	62500	9	1	43822	11037	193.55200000000002	1
310689	4	3	1	1	0	0	1	0	0	2	0	175000	9	1	32312	7208	101.8268	1
310960	1	2	1	1	0	0	0	0	0	0	0	30000	9	1	57553	15234	86.1494	1
310963	2	2	0	0	0	0	2	0	0	0	0	125000	9	1	36322	8202	22.1834	1
311087	2	2	1	1	0	1	0	0	0	0	0	125000	9	1	56232	14811	140.5635	1
311234	1	1	1	1	0	0	0	0	0	0	0	17500	9	3	6598	1022	150.5131	1
311323	3	3	2	2	0	0	0	0	0	0	1	175000	9	1	64696	18015	548.1459	1
311365	4	2	2	1	1	0	0	0	0	2	0	175000	9	1	93412	24030	918.8718	1
311395	2	2	1	0	1	0	1	0	0	0	0	87500	9	1	30506	6815	106.7384	1
311400	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	10634	1626	71.7762	1
311577	1	0	1	1	0	0	0	0	0	0	0	175000	9	2	356	9	213.6944	1
311583	2	1	0	0	0	2	0	0	0	0	0	37500	9	1	47800	11837	30.3068	1
311613	4	2	2	2	0	0	0	0	0	1	1	175000	9	1	20225	4052	306.7328	1
311635	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	96248	24616	36.1779	1
311707	5	2	2	2	0	0	0	0	0	2	1	125000	9	1	30739	7010	72.4577	1
311748	3	3	1	1	0	0	2	0	0	0	0	175000	9	1	57099	15215	181.9364	1
311780	3	2	1	1	0	0	1	0	0	0	1	87500	9	1	94151	24210	389.7324	1
311786	2	2	0	0	0	2	0	0	0	0	0	37500	9	1	53079	14206	77.9251	1
311992	2	2	1	0	1	1	0	0	0	0	0	62500	9	3	57269	15223	173.3039	1
312087	1	0	0	0	0	1	0	0	0	0	0	17500	9	2	9194	1428	296.8417	1
312168	2	1	2	2	0	0	0	0	0	0	0	62500	9	2	12148	2401	52.1453	1
312201	1	1	0	0	0	1	0	0	0	0	0	275000	9	3	34374	7431	239.7516	1
312403	2	2	2	2	0	0	0	0	0	0	0	-1	9	1	36872	8216	59.4764	1
312405	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	45196	11425	126.8202	1
312436	2	1	0	0	0	2	0	0	0	0	0	87500	9	1	21351	4234	77.2432	1
312498	3	3	1	1	0	2	0	0	0	0	0	175000	9	1	89816	22622	323.2188	1
312527	3	0	2	1	1	0	1	0	0	0	0	37500	9	2	10721	1628	287.0549	1
312536	2	2	1	0	1	0	1	0	0	0	0	37500	9	1	12377	2411	63.1853	1
312658	1	0	0	0	0	1	0	0	0	0	0	17500	9	2	51745	12421	137.8904	1
312663	1	1	0	0	0	1	0	0	0	0	0	37500	9	2	2629	419	255.57299999999998	1
312672	2	1	1	1	0	0	0	0	0	1	0	87500	9	2	44933	11417	385.2915	1
312714	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	62346	16037	42.1083	1
312727	2	4	2	2	0	0	0	0	0	0	0	125000	9	1	93873	24042	19.8399	1
312784	1	0	0	0	0	0	0	1	0	0	0	5000	9	3	14054	2634	1061.5586	1
312867	3	2	2	2	0	0	0	0	0	1	0	37500	9	1	66031	18215	154.8578	1
312908	1	1	0	0	0	1	0	0	0	0	0	30000	9	2	17808	3609	519.6881	1
312914	2	1	2	2	0	0	0	0	0	0	0	87500	9	2	16547	3209	43.9777	1
312977	3	3	3	2	0	0	0	0	1	0	0	87500	9	1	72046	20048	122.9198	1
312982	1	1	1	1	0	0	0	0	0	0	0	87500	9	3	95378	24416	133.6991	1
313014	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	600	31	36.4325	1
313045	2	4	2	2	0	0	0	0	0	0	0	87500	9	1	52674	14023	49.8459	1
313051	1	1	0	0	0	0	1	0	0	0	0	17500	9	2	26422	5013	64.142	1
313107	1	1	0	0	0	1	0	0	0	0	0	30000	9	2	48557	12019	57.1266	1
313353	2	2	0	0	0	0	2	0	0	0	0	125000	9	1	29728	6612	36.9164	1
313400	3	3	3	2	0	0	0	0	1	0	0	175000	9	1	46194	11627	38.9905	1
313420	2	6	1	0	1	0	0	1	0	0	0	275000	9	1	46213	11628	254.2474	1
313463	2	1	1	1	0	0	1	0	0	0	0	62500	9	1	48169	12004	273.3637	1
313532	4	5	2	2	0	0	0	0	1	1	0	125000	9	1	76709	20414	129.5014	1
313566	1	1	1	1	0	0	0	0	0	0	0	37500	9	2	57539	15232	150.1679	1
313575	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	315	9	181.6676	1
313591	1	1	1	0	1	0	0	0	0	0	0	37500	9	1	85384	22216	83.8639	1
313604	1	2	1	1	0	0	0	0	0	0	0	175000	9	2	36658	8210	153.0366	1
313729	1	0	0	0	0	1	0	0	0	0	0	5000	9	3	83010	22032	654.0573	1
313746	2	4	1	1	0	0	1	0	0	0	0	87500	9	1	89691	22620	377.8662	1
314010	1	1	0	0	0	0	1	0	0	0	0	17500	9	3	96864	24823	264.3574	1
314019	2	2	0	0	0	2	0	0	0	0	0	30000	9	1	73557	20203	23.034000000000002	1
314083	4	2	2	2	0	0	0	0	0	1	1	125000	9	2	257	8	124.4132	1
314099	4	3	2	2	0	0	2	0	0	0	0	87500	9	1	70201	19021	1062.0146	1
314150	1	2	0	0	0	0	1	0	0	0	0	-1	9	1	37871	8440	23.3887	1
314218	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	41971	10628	23.6408	1
314246	2	2	2	1	1	0	0	0	0	0	0	175000	9	2	71144	20022	411.7986	1
314347	1	1	1	1	0	0	0	0	0	0	0	30000	9	4	61558	16013	426.5925	1
314374	1	0	0	0	0	1	0	0	0	0	0	37500	9	3	50536	12239	116.4975	1
314408	1	0	0	0	0	0	0	1	0	0	0	30000	9	1	9301	1432	70.1452	1
314540	1	1	0	0	0	1	0	0	0	0	0	17500	9	2	49428	12208	290.6272	1
314542	1	1	0	0	0	1	0	0	0	0	0	87500	9	2	42672	10823	170.2425	1
314628	2	3	0	0	0	2	0	0	0	0	0	125000	9	1	44970	11420	15.724	1
314641	1	1	0	0	0	1	0	0	0	0	0	30000	9	1	92879	24021	192.1791	1
314793	2	1	0	0	0	2	0	0	0	0	0	62500	9	1	71469	20032	33.799	1
314795	3	3	1	1	0	1	1	0	0	0	0	37500	9	1	64021	16225	62.2281	1
314877	2	3	2	2	0	0	0	0	0	0	0	125000	9	1	48221	12006	25.5275	1
315067	4	2	1	1	0	0	1	0	0	1	1	275000	9	2	36103	8023	429.4395	1
315090	2	1	0	0	0	2	0	0	0	0	0	62500	9	2	16697	3213	36.7547	1
315118	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	61388	16008	160.3042	1
315180	1	0	1	1	0	0	0	0	0	0	0	62500	9	3	924	100	705.2125	1
315509	2	2	2	2	0	0	0	0	0	0	0	225000	9	1	27510	5048	124.8406	1
315512	3	3	2	2	0	0	0	0	0	1	0	125000	9	1	19744	4041	269.6919	1
315602	2	2	0	0	0	2	0	0	0	0	0	175000	9	2	48156	12004	72.5895	1
315607	2	2	0	0	0	1	1	0	0	0	0	62500	9	1	55474	14624	56.8344	1
315679	1	2	0	0	0	0	1	0	0	0	0	125000	9	2	45923	11618	304.8425	1
315836	2	1	2	2	0	0	0	0	0	0	0	125000	9	1	87414	22413	76.6218	1
315882	2	1	0	0	0	2	0	0	0	0	0	17500	9	2	4726	810	99.4816	1
315906	2	2	2	1	1	0	0	0	0	0	0	125000	9	2	16234	3034	139.6061	1
315915	1	0	1	1	0	0	0	0	0	0	0	62500	9	3	682	40	122.6613	1
315920	2	2	1	1	0	0	1	0	0	0	0	175000	9	1	42045	10802	279.1303	1
316151	2	1	1	1	0	0	1	0	0	0	0	87500	9	2	12932	2435	35.353	1
316286	3	5	3	2	0	0	0	1	0	0	0	125000	9	1	49825	12219	50.9674	1
316366	2	1	0	0	0	2	0	0	0	0	0	87500	9	3	75493	20254	48.6139	1
316464	4	0	1	1	0	0	1	2	0	0	0	5000	9	2	2682	421	867.7201	1
316608	2	1	0	0	0	1	1	0	0	0	0	17500	9	2	23589	4450	133.8862	1
316755	2	2	1	1	0	0	1	0	0	0	0	87500	9	1	69820	18833	34.8823	1
316798	3	3	2	1	0	0	1	1	0	0	0	275000	9	1	52721	14025	282.8887	1
316853	1	1	1	1	0	0	0	0	0	0	0	30000	9	2	4535	804	84.7385	1
316881	3	2	1	1	0	0	1	1	0	0	0	125000	9	1	58334	15410	135.0872	1
316885	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	67384	18408	43.37	1
316891	1	0	1	0	1	0	0	0	0	0	0	5000	9	3	8950	1420	176.8261	1
316909	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	41375	10606	36.1333	1
316943	1	0	0	0	0	1	0	0	0	0	0	17500	9	3	13871	2628	794.6724	1
317016	2	3	2	2	0	0	0	0	0	0	0	175000	9	1	44463	11210	92.8434	1
317136	1	1	1	1	0	0	0	0	0	0	0	87500	9	1	39537	10226	200.0834	1
317217	2	1	0	0	0	2	0	0	0	0	0	17500	9	1	88314	22432	52.8173	1
317248	1	0	1	1	0	0	0	0	0	0	0	62500	9	3	455	18	97.486	1
317357	2	3	1	0	1	0	1	0	0	0	0	37500	9	2	13472	2614	962.6475	1
317373	1	1	0	0	0	1	0	0	0	0	0	-1	9	2	4571	804	47.5942	1
317444	2	2	2	2	0	0	0	0	0	0	0	175000	9	1	48215	12006	67.3535	1
317502	2	2	2	0	2	0	0	0	0	0	0	62500	9	1	85455	22217	45.7451	1
317648	2	2	1	1	0	1	0	0	0	0	0	87500	9	1	48266	12009	396.9852	1
317835	4	2	2	1	1	0	0	0	0	2	0	125000	9	1	29840	6618	49.6637	1
317901	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	88187	22430	35.5896	1
318014	5	2	2	1	1	0	0	0	1	0	2	125000	9	2	41547	10614	328.3467	1
318033	3	2	2	1	1	0	0	0	0	1	0	125000	9	2	49109	12036	217.9664	1
318047	1	1	1	1	0	0	0	0	0	0	0	37500	9	1	43929	11041	44.8435	1
318073	5	2	2	2	0	0	0	0	1	2	0	87500	9	1	61487	16011	434.6365	1
318146	1	1	0	0	0	1	0	0	0	0	0	30000	9	1	18135	3624	519.8559	1
318240	4	4	2	2	0	0	0	1	0	1	0	87500	9	1	72143	20050	597.6617	1
318408	1	1	1	0	1	0	0	0	0	0	0	87500	9	1	70933	20017	127.5158	1
318412	2	2	0	0	0	2	0	0	0	0	0	175000	9	1	49037	12034	158.2083	1
318422	1	1	0	0	0	1	0	0	0	0	0	17500	9	3	87593	22416	68.4896	1
318470	2	2	2	2	0	0	0	0	0	0	0	87500	9	2	72883	20075	335.7949	1
318499	3	2	2	2	0	0	0	0	0	1	0	-1	9	1	58277	15408	95.697	1
318517	2	1	1	1	0	0	0	0	0	1	0	275000	9	2	57	3	246.0764	1
318592	1	1	1	1	0	0	0	0	0	0	0	-1	9	1	50982	12254	33.5853	1
318593	3	2	0	0	0	3	0	0	0	0	0	87500	9	1	31594	7038	25.9555	1
318643	1	1	1	1	0	0	0	0	0	0	0	62500	9	1	93851	24042	31.4311	1
318791	5	2	1	1	0	0	0	1	0	0	3	87500	9	1	87412	22413	113.9015	1
318817	1	1	1	1	0	0	0	0	0	0	0	-1	9	1	29139	6408	139.6657	1
318837	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	76926	20420	32.5113	1
318845	2	4	0	0	0	1	0	1	0	0	0	-1	9	1	33542	7407	63.3399	1
318950	2	2	2	1	1	0	0	0	0	0	0	87500	9	1	35620	8001	46.0301	1
318983	2	1	0	0	0	2	0	0	0	0	0	17500	9	1	75398	20252	45.997	1
318994	4	2	1	1	0	0	1	0	0	2	0	125000	9	1	36895	8216	43.5214	1
319007	3	2	2	2	0	0	0	0	0	1	0	125000	9	1	76977	20422	804.549	1
319028	3	1	0	0	0	0	1	1	0	0	1	5000	9	3	16957	3221	305.97	1
319119	3	2	1	1	0	1	1	0	0	0	0	62500	9	1	56542	15004	450.4579	1
319150	2	2	0	0	0	2	0	0	0	0	0	62500	9	1	68896	18806	423.7887	1
319198	1	2	0	0	0	0	1	0	0	0	0	17500	9	3	63829	16219	52.9303	1
319206	2	3	2	2	0	0	0	0	0	0	0	125000	9	1	59892	15634	346.5496	1
319339	1	0	0	0	0	1	0	0	0	0	0	37500	9	3	927	101	57.1417	1
319381	3	2	2	0	2	0	0	0	0	1	0	62500	9	3	1742	141	228.0568	1
319431	2	2	1	1	0	0	1	0	0	0	0	175000	9	1	20384	4206	195.8464	1
319456	2	0	0	0	0	0	2	0	0	0	0	30000	9	1	95591	24601	173.1228	1
319551	4	2	1	0	1	0	1	0	0	2	0	62500	9	2	14526	2803	477.3929	1
319556	2	1	0	0	0	2	0	0	0	0	0	30000	9	1	45751	11615	41.753	1
319578	4	2	2	2	0	0	0	0	0	2	0	87500	9	1	47883	11841	59.9331	1
319672	1	1	0	0	0	1	0	0	0	0	0	30000	9	3	31974	7052	156.8602	1
319715	1	1	1	1	0	0	0	0	0	0	0	125000	9	2	184	6	36.4325	1
319721	2	1	0	0	0	2	0	0	0	0	0	37500	9	2	12554	2419	43.2324	1
319882	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	45730	11614	120.8813	1
319937	2	2	0	0	0	1	1	0	0	0	0	62500	9	1	87580	22416	35.5896	1
320012	2	6	1	1	0	0	1	0	0	0	0	125000	9	1	33944	7416	31.7371	1
320066	3	1	1	1	0	0	1	1	0	0	0	62500	9	1	26984	5031	31.4803	1
320251	2	1	0	0	0	2	0	0	0	0	0	62500	9	1	76220	20282	33.799	1
320517	2	2	2	2	0	0	0	0	0	0	0	87500	9	1	65854	18211	397.0668	1
320570	2	1	0	0	0	2	0	0	0	0	0	-1	9	2	406	13	21.8234	1
320653	2	2	1	1	0	0	1	0	0	0	0	62500	9	1	92733	24018	555.3648	1
320726	3	2	1	0	1	0	2	0	0	0	0	37500	9	1	58726	15603	389.9614	1
320767	2	1	1	1	0	0	1	0	0	0	0	87500	9	2	11787	2205	432.5886	1
320801	2	1	1	1	0	1	0	0	0	0	0	30000	9	2	83316	22039	868.9133	1
320853	1	1	0	0	0	1	0	0	0	0	0	17500	9	1	54806	14602	216.7594	1
320856	3	3	2	2	0	1	0	0	0	0	0	175000	9	2	93388	24030	560.5806	1
320909	2	2	0	0	0	2	0	0	0	0	0	87500	9	1	45105	11423	64.3407	1
320941	4	2	2	2	0	0	0	0	0	2	0	225000	9	1	84898	22203	394.48199999999997	1
321023	1	1	1	1	0	0	0	0	0	0	0	37500	9	3	76193	20281	108.9974	1
321213	3	2	1	1	0	0	0	1	0	0	1	275000	9	1	47388	11825	244.1258	1
321214	2	2	1	1	0	1	0	0	0	0	0	62500	9	1	48400	12014	267.6127	1
321358	1	1	0	0	0	0	1	0	0	0	0	30000	9	1	81867	22002	353.4421	1
321429	3	4	2	0	2	0	0	1	0	0	0	175000	9	1	55199	14615	285.4464	1
321462	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	60901	15826	161.4206	1
321500	2	2	2	2	0	0	0	0	0	0	0	125000	9	1	54423	14427	76.8418	1
321536	1	1	0	0	0	1	0	0	0	0	0	37500	9	1	57420	15227	203.817	1
321544	1	2	1	1	0	0	0	0	0	0	0	125000	9	1	88491	22438	38.9321	1
321634	1	1	1	1	0	0	0	0	0	0	0	62500	9	2	80631	20818	168.1153	1
321911	1	0	1	1	0	0	0	0	0	0	0	37500	9	3	488	22	97.0561	1
321914	2	1	0	0	0	2	0	0	0	0	0	37500	9	3	39977	10411	45.2905	1
322080	4	2	3	0	2	0	1	0	1	0	0	87500	9	2	9024	1422	1011.93	1
322100	4	2	2	2	0	0	0	0	0	2	0	87500	9	1	61176	16004	89.8666	1
322111	2	2	1	1	0	1	0	0	0	0	0	125000	9	1	50974	12253	291.1175	1
322156	2	2	1	1	0	0	1	0	0	0	0	125000	9	1	57145	15217	90.0646	1
322201	3	3	3	2	1	0	0	0	0	0	0	125000	9	1	39462	10222	43.4225	1
322251	2	1	1	1	0	1	0	0	0	0	0	62500	9	2	74068	20217	839.1016	1
322277	1	1	0	0	0	1	0	0	0	0	0	37500	9	6	44642	11402	103.5517	1
322332	2	2	0	0	0	2	0	0	0	0	0	-1	9	1	37815	8438	42.7275	1
322364	1	1	1	1	0	0	0	0	0	0	0	87500	9	1	46439	11633	35.8801	1
322382	2	2	2	2	0	0	0	0	0	0	0	62500	9	1	42836	11004	32.5927	1
322393	2	0	2	2	0	0	0	0	0	0	0	125000	9	2	1747	141	52.2341	1
322437	3	2	2	1	1	0	0	0	0	1	0	62500	9	1	92091	24001	124.1182	1
322444	2	1	0	0	0	1	1	0	0	0	0	17500	9	2	10330	1615	99.4816	1
322451	4	1	2	2	0	0	0	0	0	1	1	175000	9	2	16262	3201	326.7519	1
322562	1	2	1	1	0	0	0	0	0	0	0	62500	9	1	97126	25004	30.2789	1
322589	5	3	3	1	1	0	0	0	2	1	0	125000	9	1	46634	11639	588.4456	1
